fulcrum_id,parcel_no,prop_add,prop_type_name,genprop,condition,comments,x,y,photo1,photo2,photo3,photo4,var,value
90798ec0-2aa3-4cae-8757-8dc3703bba0b,OC211330058,817 E ELEVENTH STREET,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.23963438,31.60286545,a5961f64-acf5-4d14-9e58-62b9da631caf,blank,blank,blank,foundation,found_good
c10b4cb0-2a45-4d7a-89a3-fb77c3a7c1a0,OC15004000900A,212 FRANK RD,Mobile home,   Status unknown,dilapidated,blank,-83.2483237,31.60648459,66f76f3b-9b70-4ea1-9a5f-7de2eaa5533b,blank,blank,blank,foundation,found_notvis
ee48f501-dece-4daf-ba53-697193805d91,OC15004000900B,214 FRANK RD,"Single family home, no garage", Unoccupied  ,substantial rehabilitation needed,blank,-83.24809588,31.6064842,3022c5df-5222-45ac-99f3-ac757dadc8bc,blank,blank,blank,foundation,found_good
057f686b-100d-41a9-b554-798bd5ad9d3d,OC150050019,300 FRANK RD,"Single family home, attached garage",Occupied   ,moderate rehabilitation needed,blank,-83.24756685,31.60646245,bbc173a9-e9c5-47c1-87cd-92a01f3924df,blank,blank,blank,foundation,found_good
a95fc8e4-9e87-4545-abdb-e9c2131d0192,OC150040012,215 FRANK RD,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.24822883,31.60598354,e5df33cb-84e4-4ae9-b9ab-4e64aefbe417,blank,blank,blank,foundation,found_cracked
05d79a5d-7cd8-437d-bd0a-cef2b7dffcab,OC150050021,303 FRANK RD,"Single family home, no garage",Occupied   ,substantial rehabilitation needed,blank,-83.247581,31.60608486,e0f7adf3-2719-4b3e-98c5-defbc9a99edf,blank,blank,blank,foundation,found_cracked
f93ce7b9-982a-4b31-a295-ee6f3e127f26,OC150080038,400 FRANK RD,"Single family home, no garage",Occupied   ,dilapidated,blank,-83.2465516,31.60643189,514810d1-e42d-4fb3-856d-7cd8f712277c,blank,blank,blank,foundation,found_partreplace
e40a009d-c895-4428-8cde-e358705ccd6a,OC15008003800A,402 FRANK RD,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.24632385,31.6064245,28be6d53-d785-4498-975a-e095e392f43a,blank,blank,blank,foundation,found_cracked
4907252d-3553-4c72-a6ea-5fc092a43910,OC150080042,408 FRANK RD,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,THERE IS ANOTHER HOUSE ON THIS PROPERTY. 412 FRANK RD,-83.24593535,31.60643186,4f0da2d1-d277-45b8-ae2c-375e7189a0fe,941f4b4c-abb9-4d97-94fc-8d3c4496ddf6,blank,blank,foundation,found_cracked
f96588c4-9b9e-4aaf-ae68-964ef95b134e,OC150080043,911 N CARVER ST,NA, Unoccupied  ,substantial rehabilitation needed,blank,-83.24645782,31.60600744,3e99e1b9-8c06-4f7d-a30a-ccba0e8b7d3e,blank,blank,blank,foundation,found_compreplace
2959b2a2-4820-4060-9d2a-95213e544adf,OC150080047,415 FRANK RD,Mobile home,Occupied   ,moderate rehabilitation needed,3 mobile homes on this lot,-83.24595787,31.60599441,35d0aeb9-5a4f-432d-b1d6-d65f95a910ad,182e4c2c-79f9-4691-aa9e-8337c5addbbf,39f437c3-6fcc-411b-9e8b-73e1f1b707c5,blank,foundation,found_notvis
17528a8e-f8b8-4161-a2fd-3e2024bee048,OC150090058,909 N MAPLE ST,"Single family home, no garage",Occupied   ,substantial rehabilitation needed,blank,-83.24530873,31.60582316,71911961-b1f1-4f8d-ba55-80ac889de16e,blank,blank,blank,foundation,found_cracked
936682b7-22ee-411a-8a6b-b0713b0eded0,OC150080050,902 N MAPLE ST,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.24597663,31.60557478,f4d4b796-2474-4e77-abb2-c4f50e3b8bdc,blank,blank,blank,foundation,found_cracked
04b5ab10-3358-48a5-a252-37f43108fd83,OC150080048,908 N MAPLE ST,Vacant, Unoccupied  ,well maintained,blank,-83.24597004,31.60570623,"f1062e06-1e9e-4e4b-9764-2b8a0be53e41,1efef953-a2a9-4ea9-934b-954f7406c326",blank,blank,blank,foundation,found_notvis
693bbdd7-7f0a-457e-b076-dfec74fa3d4c,OC221180078,708 E SEVENTH STREET,"Single family home, no garage",Occupied   ,well maintained,blank,-83.24099237,31.59821379,7b8e5234-e639-4a2f-9154-4a304d0be6ab,blank,blank,blank,foundation,found_good
d786eef0-19e7-41cb-94c6-6ddae656abd8,OC150080049,908 B N MAPLE ST,Mobile home,Occupied   ,sound,blank,-83.24596175,31.60584594,a2bf1d99-6ef5-4b4f-ad5b-9d3dad815ecd,blank,blank,blank,foundation,found_notvis
7ada5e14-da82-427d-b2e6-ecb19abd6fce,OC150200069,304 WATSON RD,Mobile home,Occupied   ,moderate rehabilitation needed,blank,-83.24541986,31.60497462,73ee7047-2fbe-4345-ad2e-72a796856cd5,blank,blank,blank,foundation,found_cracked
be0ff904-69c5-4377-8982-2bfbcf761792,OC150090065,910 N OAK ST,"Single family home, no garage",Occupied   ,sound,blank,-83.24479923,31.60553212,6573f88e-9901-4eb9-8331-2b3d05e32b9d,blank,blank,blank,foundation,found_good
3f58d515-9d58-4d83-b817-39efe21f5b2f,OC150090064,912 N OAK ST,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.2447981,31.6056665,f435be92-fcdc-4ad6-afc3-6f8ca4e701ec,blank,blank,blank,foundation,found_notvis
fba345c2-b597-4562-8214-c8cb55811c64,OC150090066,900 N OAK ST,"Single family home, attached garage",Occupied   ,moderate rehabilitation needed,blank,-83.24480582,31.60538206,c80de0a0-9ecf-4485-9c96-13ab0591d2ba,7b376d2d-5862-4233-a1c1-959e0f13185f,blank,blank,foundation,found_notvis
b87b0c80-8b9c-4bce-80c7-08c309fbfd53,OC150090063,914 N OAK ST,"Single family home, no garage",Occupied   ,substantial rehabilitation needed,blank,-83.24479242,31.60580456,e8001984-8755-45e4-a552-6937a098cdbb,blank,blank,blank,foundation,found_cracked
4bb899f3-71cf-431c-92d7-6235620f7d9b,OC150090062,916 N OAK ST,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.24478717,31.60594602,31528623-077e-4d58-bf06-1065329e954d,blank,blank,blank,foundation,found_notvis
31eed423-9ead-4957-a2d0-d0d37391a5d3,OC150120095,913 N OAK ST,Mobile home,Occupied   ,sound,blank,-83.2441556,31.60571861,f628482d-cf2c-4121-8953-07e4faa18a8c,blank,blank,blank,foundation,found_good
83d3c6f1-0d09-4c76-97c3-ffeaf86ebca1,OC150090054,500 FRANK RD,"Single family home, attached garage",Occupied   ,moderate rehabilitation needed,blank,-83.2452728,31.60647007,c8c16c33-5289-4b46-8ef6-7aa8563d617a,blank,blank,blank,foundation,found_notvis
57f5a079-9155-41c2-bf30-f9e69ecb1398,OC161200121,514 E SEVENTH STREET,"Single family home, no garage",   ,moderate rehabilitation needed,blank,-83.24331052,31.59827061,8399cd4c-57ba-4717-a540-95532091ca6e,4e5d8173-3a36-4bda-b511-87a6979bd5e2,blank,blank,foundation,found_good
c34a6be4-8856-4002-8c39-f88adcdf07c3,OC161200122,518 E SEVENTH STREET,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.24300522,31.5981701,a2bc5a25-090c-4837-980a-51adabdf5406,5a3e7a43-f264-4940-b2e2-460e63acda69,6d146a5b-8643-440b-a057-9ba742976a14,blank,foundation,found_cracked
493729d8-aad5-44e9-86fd-8b0d20b964f4,OC221120085,609 E SEVENTH STREET,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.24191713,31.59752059,dfb10a3d-3c90-492f-a554-9026f34af4cf,415beb18-9b60-44e0-b314-fc63ddad207f,blank,blank,foundation,found_partreplace
0e7d323d-94e7-4c23-b9c7-c8e202928b53,OC15   0108,813 N OAK ST,Mobile home,Occupied   ,dilapidated,blank,-83.24419852,31.60497533,32053604-14c7-408d-8f95-0c85a195f0ec,blank,blank,blank,foundation,found_compreplace
6816974a-1099-446b-9d65-7a663052f0ec,OC15   010800D,809 N OAK ST,Multifamily,Occupied   ,sound,blank,-83.24420568,31.604390510000002,f8f5b64e-fcbf-4791-a747-d23b36b9d5d4,blank,blank,blank,foundation,found_notvis
144a1a8b-24a0-4814-8e06-b24195a76976,OC15   0080,720 N OAK ST,Mobile home,   Status unknown,dilapidated,blank,-83.24479072,31.60401828,8dfc41c9-31c8-4dd9-84a4-1ffccff18820,blank,blank,blank,foundation,found_compreplace
acc0f80d-56f0-4793-8faa-e05694e180ef,OC221180074,703 E EIGHTH STREET,"Single family home, no garage", Unoccupied  ,sound,blank,-83.24097985,31.59877706,4d27f38f-bc7f-4ab3-ac04-81494e21ef17,blank,blank,blank,foundation,found_good
6260f1de-60c8-46b8-aeae-237fd660cc67,OC231080002,705 E SIXTH STREET,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.24105523,31.59621091,ea8ad396-991d-4b19-97d9-420e19920d54,656be2f3-e842-4e0c-b9f1-b90479b95c87,blank,blank,foundation,found_cracked
71600cb1-4ad1-4331-9df4-8849a94ca627,OC221130108,810 E SIXTH STREET,"Single family home, no garage",Occupied   ,sound,blank,-83.23997856,31.59692,b81a7ffe-34d5-45cc-a1da-27c757538cb3,cb135eae-bbee-481f-a6f9-9cbd8a734f8b,blank,blank,foundation,found_good
f6770600-da41-4b5a-864f-b7dcc0df3c58,OC221130107,806 E SIXTH STREET,"Single family home, attached garage",Occupied   ,minor repairs needed,Awnings need painting or replacing ,-83.24021854,31.59692296,95cee8c2-a76e-4858-a726-1f6341dfa953,b98517a0-faab-43a7-ba80-88770569b669,blank,blank,foundation,found_good
0ac2f219-75ab-47ac-be8b-853077624231,OC231080005,805 E SIXTH STREET,"Single family home, no garage",Occupied   ,sound,blank,-83.24036295,31.59620228,cec88cd9-9840-48c9-8001-0f720df8fdae,05a607fc-099e-43fe-b078-baceb6244e1a,blank,blank,foundation,found_good
a603e348-1d5b-4d50-850d-0fa4eea60514,OC15   0078,721 N CARVER ST,Mobile home,Occupied   ,dilapidated,blank,-83.24608256,31.60413908,b419b7b0-b9b7-4104-b14b-f719c5306a98,blank,blank,blank,foundation,found_cracked
dcf0d168-b2e1-4364-a8fe-b588e748d16e,OC15012009200A,1006 N UNION ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.24361514,31.60676562,f896f31d-7c5a-41c7-9866-6ec971e86676,blank,blank,blank,foundation,found_good
1202d381-268b-4251-9f44-a038178558b9,OC150120092,1008 N UNION ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.24360682,31.60693379,bae87a0b-e452-44e4-a37e-c99e82daf121,blank,blank,blank,foundation,found_good
99d8a8a8-7cda-4e73-a48a-8661dabbedcb,OC150130100,705 E PINE ST,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.24257969,31.6072701,a3eeeac4-6bb3-481b-8b5b-dc8b8aba2a01,blank,blank,blank,foundation,found_good
eed3b9f0-e7e5-4a5a-b3e5-077ab0f598d8,OC210160002,1007 LINCOLN ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.24187623,31.6068163,d84c12fd-00fc-45f1-a000-ab27a6ac7fba,blank,blank,blank,foundation,found_good
a583a875-bec8-4f32-9443-9e9940193f0f,OC15012009200B,1004 N UNION ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.24362056,31.60658004,d2c77ee3-a0da-4988-b0ee-2b91acecec14,blank,blank,blank,foundation,found_good
7c62bb0f-3d4e-4501-9c5d-fb248b1b588f,OC20   0003,101 PINE CT,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.24062409,31.60748524,7e057a00-8280-44a2-832d-d9684038c480,blank,blank,blank,foundation,found_good
6855a34c-9b67-4ba5-ad08-cc8f739e233d,OC150120091,611 E PINE ST,"Single family home, no garage",Occupied   ,sound,blank,-83.24348888,31.60718386,4603ef9a-de5d-43fb-9f42-64c638ec2f2b,blank,blank,blank,foundation,found_good
ac6fe0b2-de4c-4fbf-bdee-356deed01d32,OC150130096,703 E PINE ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.24296477,31.60712844,56cb5b8e-7446-474e-8003-f14b8314bc8c,blank,blank,blank,foundation,found_good
fe490756-af23-4a92-9b11-f9784dbd756d,OC150130101,711 E PINE ST,"Single family home, no garage",Occupied   ,sound,blank,-83.24244901,31.60711351,2c4989cd-3669-4f10-a926-1e14c81c4537,blank,blank,blank,foundation,found_good
fe484e21-3f5f-4b62-82e5-efc4e9e60845,OC150130097,1007 N UNION ST,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.2429824,31.60678647,2879b36e-35e7-4f12-926f-38de3d43eb2b,blank,blank,blank,foundation,found_good
59ace671-143b-4eb8-999a-fd16f6b8bc09,OC150130098,1003 N UNION ST,"Single family home, no garage",Occupied   ,sound,blank,-83.24298707,31.60660057,fa846428-24b8-4216-954f-633e9fed2bee,blank,blank,blank,foundation,found_good
8d5a8ce4-8f5a-46f2-b0af-15a20a043f4c,OC20   0018,139 CONDOR DR,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.23963618,31.60903619,30fdc26f-30ac-422c-9ea4-215e506f8003,blank,blank,blank,foundation,found_good
981f6c15-0467-4397-89e5-37c58f74ac71,OC20   0016,104 PINE LN,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.23993713,31.60876406,3d199eee-b4ff-4185-a1b8-c30003a8f47b,blank,blank,blank,foundation,found_good
2b08169b-7f53-41be-a5df-01fc4b589b5d,OC20   0010,108 PINE CT,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.23919488,31.60803674,a849f680-645d-4de9-aa08-9fd507052e71,blank,blank,blank,foundation,found_good
83224079-76b3-44fd-937d-7ff610d0ca69,OC20   0002,102 PINE CT,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.24024182,31.60791542,30dd0432-4c73-46ee-960c-c66606561cd4,blank,blank,blank,foundation,found_good
ab9316cb-c622-4df1-a6ca-2d90a630a416,OC20   0007,106 PINE CT,"Single family home, no garage",Occupied   ,well maintained,blank,-83.23956899,31.60790477,95625f87-adba-4211-a874-3e1e8f4bbed5,blank,blank,blank,foundation,found_good
8b0d0737-8ead-4bb2-bb67-03db9893486c,OC20   0004,103 PINE CT,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.24025697,31.6074917,421ee58a-5bf2-4fb8-8327-8723a9538f09,blank,blank,blank,foundation,found_good
61f82c0d-fc95-4ee8-8863-92d888ef1d0e,OC21016000100A,801 E PINE ST,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.24186335,31.60720456,a094381f-de23-4415-9f50-e6a58c61bffc,blank,blank,blank,foundation,found_good
b02511a0-6818-495d-89e6-d66578ae265d,OC221130106,802 E SIXTH STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2404631,31.59692603,bb3bca19-dc01-4bb4-803d-ff7b908a1233,blank,blank,blank,foundation,found_good
ce7c42db-96a7-4ab2-83bf-6c5a75988ebb,OC231080004,803 E SIXTH STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.24060983,31.59620303,518e8ca6-8a69-4274-b93b-16794e64b5ca,blank,blank,blank,foundation,found_good
4d80461e-53c2-4d7c-bdbf-fbe98bfd6cbe,OC221130105,800 E SIXTH STREET,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.24063625,31.59692512,3ca05912-bdcb-4965-a93e-1c2ae5508a92,blank,blank,blank,foundation,found_good
e3908b3f-31d8-4a59-8251-fae679f2f275,OC161200109,515 E EIGHTH STREET,"Single family home, no garage",Occupied   ,well maintained,blank,-83.24335631,31.59880129,75dbf291-ce35-42d2-8911-596760f95c75,blank,blank,blank,foundation,found_good
0bd06697-a093-4ad4-bd3b-450971b784cd,OC161210092,505 N PINE ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.24334887,31.59972247,6bec897b-6480-4f6a-b874-13318b18f6ba,blank,blank,blank,foundation,found_good
565a4ba3-1162-44dd-81e7-0549eaa1c56b,OC160180016,211 E SEVENTH STREET,"Single family home, no garage",Occupied   ,substantial rehabilitation needed,Porch is sagging ,-83.2482852,31.59762308,"967c0a0a-fc9a-43da-853d-c83a7a2f9503,e5f77b82-bf3b-4e3b-bb22-4663a22a8066","aba8feaf-f28f-4796-814c-6327aeee5f0b,46993e2d-5da1-431c-b8cc-3a98a37817f4",blank,blank,foundation,found_partreplace
ffda799c-d131-44e3-9cb2-b5a4cc270397,OC100150117,306 N CHERRY ST,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.24955757,31.597485,blank,blank,blank,blank,foundation,found_partreplace
f4a1de74-9f2d-4038-a15b-f92d81bb0463,OC100150118,304 N CHERRY ST,"Single family home, detached garage",Occupied   ,substantial rehabilitation needed,"Needs to be painted, repair windows",-83.24956377,31.59727984,dfd04c3c-704c-4d91-9872-2069637021b3,blank,blank,blank,foundation,found_cracked
06485289-46e9-4650-bacb-9850f47d929b,OC170330074,200 N OAK ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.24517805,31.59556187,blank,blank,blank,blank,foundation,found_good
b5106a8a-1bc8-406c-bef1-bb205d84de30,OC221120102,702 E SIXTH STREET,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.2412616,31.59693006,9b0e4c6c-1949-40df-9699-4d70aeb2e5da,blank,blank,blank,foundation,found_cracked
8f020e18-0395-4840-9519-2cc26178e251,OC221120100,608 E SIXTH STREET,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.24158446,31.59694058,247e31de-73c1-41bd-8106-299b66e515d4,blank,blank,blank,foundation,found_good
2e367e4c-3d06-462b-8ea0-c03e23854dcd,OC231090064,603 E SIXTH STREET,"Single family home, attached garage", Unoccupied  ,substantial rehabilitation needed,blank,-83.24180248,31.59640251,9f4dd123-922d-47db-8c06-12218e3b7654,1f6ef083-70bf-4c15-bc04-732bc4ab3048,blank,blank,foundation,found_good
da04ffbd-7005-44ab-82ee-0ea494a510f7,OC221120097,602 E SIXTH STREET,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.24206994,31.5969412,03979a43-6db7-452f-bc65-7438d7a8829f,blank,blank,blank,foundation,found_good
b87ee23f-b49e-4417-b1ba-8b48c962edfc,OC231090059,601 E SIXTH STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.24219041,31.59635766,ac1e67b8-371f-4c6f-88e8-3425052c182d,blank,blank,blank,foundation,found_good
d4669160-0ced-4d98-8f86-24d4a8c75371,OC221120096,600 E SIXTHSTREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.24231846,31.59695083,a0c997c3-50e6-4178-afe5-08a43ca09490,blank,blank,blank,foundation,found_good
b1ef8d26-4f2e-4fe1-b635-67f15fc397a2,OC221120095,520 E SIXTH STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2426543,31.59695807,9ae54262-a94d-44d6-a1a0-0c33629b9112,blank,blank,blank,foundation,found_good
e7e35ff2-774d-43d0-abc2-1b593e1c54c7,OC171090112,523 E SIXTH STREET,"Single family home, no garage",Occupied   ,well maintained,blank,-83.24271786,31.59631848,1ceba6e2-3416-444b-895c-94ff95c0a120,blank,blank,blank,foundation,found_good
9a441142-a2bc-489b-9788-313897bf35f2,OC171100111,519 E SIXTH STREET,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.24305721,31.5962461,71493ee8-cb39-443a-972c-67398d5b2b54,blank,blank,blank,foundation,found_compreplace
a123eb0e-f2a4-42f8-935e-50f71fcb5947,OC161110134,516 E SIXTH STREET,"Single family home, no garage",Occupied   ,substantial rehabilitation needed,blank,-83.2432601,31.5969737,b4e9fb7c-fa11-4279-b538-0ae4de7104c9,blank,blank,blank,foundation,found_good
217e9ed2-008b-44ec-b6f5-c39a11439d70,OC171100110,0 E SIXTH STREET,"Single family home, no garage", Unoccupied  ,dilapidated,Needs to be torn down,-83.2433045,31.59625451,303d7260-bb57-4a12-8054-333220e5b057,blank,blank,blank,foundation,found_compreplace
f089a152-4b61-410b-ade8-d953e6a1fd45,OC171100109,515 E SIXTH STREET,"Single family home, no garage", Unoccupied  ,substantial rehabilitation needed,blank,-83.24347244,31.59625888,28b861e1-44b9-4d4a-8e0c-ae09d1d650a2,blank,blank,blank,foundation,found_good
5b3af700-d207-4cdc-ab7d-b59a8a7b9368,OC16111013400A,514 E SIXTH STREET,"Single family home, attached garage",Occupied   ,moderate rehabilitation needed,blank,-83.24370839,31.5969821,ddc5b862-63a0-4f43-ae8b-1e6eae0ba661,blank,blank,blank,foundation,found_good
aac0cc3e-e2e2-4ba4-bc62-334339830bd4,OC221180079,710 E SEVENTH STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.24072978,31.59820703,c7e79860-247e-4b9c-8ffa-799b4b0100a7,blank,blank,blank,foundation,found_good
f63feb24-598e-4ca4-8dbd-2cbe0b9349f8,OC221180080,802 E SEVENTH STREET,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.24046319,31.59820092,4c34229b-5f93-452b-96ab-35056e21b31b,blank,blank,blank,foundation,found_partreplace
b10782b6-961f-4425-ac5a-a41eeaa62d58,OC161200100,505 E EIGHTH STREET,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.24428958,31.59901876,63b364d9-2dde-4943-b4fb-cfcc2f87b11f,blank,blank,blank,foundation,found_cracked
8231c139-11b0-40e3-91de-c155b0c013d9,OC161200106,507 E EIGHTH STREET,"Single family home, no garage",Occupied   ,sound,blank,-83.24393134,31.59879968,cda01e35-508b-41fd-9f51-855dcf6abe97,blank,blank,blank,foundation,found_good
5435a465-da49-4a56-8ea4-aafc3fb0d5f7,OC161200107,509 E EIGHTH STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.24371392,31.598793,6a0971fd-7029-474c-baea-ce65dc1030ce,blank,blank,blank,foundation,found_good
